Geofence,LOCATION,BADGE,MUG,DoorType,Datetime,Latitude,Longitude,,
S2,LT2,B1749,0,EXIT,11/5/2020 16:25,,,,
S2,LT1,B1750,0,EXIT,10/16/2020 7:56,,,,
S2,LT1,B1751,1,PICK-UP,11/3/2020 17:25,,,,
S2,LT1,B1752,0,EXIT,11/6/2020 14:00,,,,
S2,LT2,B1753,1,EXIT,11/2/2020 13:53,,,,
S2,LT1,B1754,0,EXIT,11/3/2020 7:38,,,,
S2,LT2,B1755,1,EXIT,11/2/2020 14:20,,,,
S2,LT2,B1756,0,DROP-OFF,11/6/2020 14:10,,,,
S2,LT1,B1757,0,EXIT,10/31/2020 13:51,,,,
S2,LT1,B1758,1,EXIT,11/3/2020 23:11,,,,
S2,LT1,B1759,0,DROP-OFF,10/23/2020 8:34,,,,
S2,LT2,B1760,1,EXIT,11/9/2020 7:11,,,,
S2,LT2,B1761,0,EXIT,11/5/2020 11:32,,,,
S2,LT1,B1762,0,DROP-OFF,11/4/2020 14:15,,,,
S2,LT2,B1763,0,EXIT,11/9/2020 5:33,,,,
S2,LT1,B1764,0,DROP-OFF,10/14/2020 10:26,,,,
S2,LT1,B1765,0,EXIT,10/14/2020 10:55,,,,
S2,LT1,B1766,0,EXIT,10/31/2020 13:36,,,,
S2,LT1,B1767,0,EXIT,11/5/2020 6:31,,,,
S2,LT1,B1768,0,EXIT,10/21/2020 7:06,,,,
S2,LT2,B1769,0,EXIT,11/6/2020 13:50,,,,
S2,LT1,B1770,1,ENTRY,10/15/2020 14:21,,,,
S2,LT2,B1771,0,ENTRY,11/8/2020 14:48,,,,
S2,LT2,B1772,1,EXIT,10/14/2020 12:12,,,,
S2,LT1,B1773,0,EXIT,10/20/2020 14:27,,,,
S2,LT1,B1774,0,EXIT,11/4/2020 11:05,,,,
S2,LT1,B1775,1,EXIT,11/5/2020 7:33,,,,
S2,LT1,B1,0,EXIT,11/6/2020 10:23,,,,
S2,LT1,B2,0,EXIT,11/5/2020 7:10,,,,
S2,LT1,B3,0,EXIT,11/4/2020 11:23,,,,
S2,LT1,B4,0,EXIT,10/20/2020 15:55,,,,
S2,LT2,B5,1,EXIT,11/9/2020 11:50,,,,
S2,LT1,B6,1,ENTRY,10/18/2020 16:33,,,,
S2,LT1,B7,0,EXIT,11/9/2020 10:58,,,,
S2,LT2,B8,1,EXIT,10/16/2020 13:24,,,,
S2,LT1,B9,0,DROP-OFF,11/5/2020 15:20,,,,
S2,LT1,B10,0,EXIT,11/7/2020 6:51,,,,
S2,LT2,B11,0,EXIT,10/14/2020 12:34,,,,
S2,LT1,B1787,0,EXIT,11/4/2020 12:21,,,,
S2,LT1,B1788,0,EXIT,10/18/2020 11:37,,,,
S2,LT2,B1789,0,EXIT,11/8/2020 11:58,,,,
S2,LT1,B1790,0,EXIT,10/14/2020 13:35,,,,
S2,LT1,B1791,1,EXIT,11/3/2020 18:18,,,,
S2,LT2,B1792,0,EXIT,11/7/2020 7:13,,,,
S2,LT1,B1793,0,ENTRY,11/5/2020 16:07,,,,
S2,LT1,B1794,0,EXIT,10/29/2020 9:37,,,,
S2,LT2,B1795,0,EXIT,10/30/2020 17:58,,,,
S2,LT1,B1796,1,EXIT,11/6/2020 15:26,,,,
S2,LT1,B1797,0,EXIT,10/16/2020 17:53,,,,
S2,LT2,B1798,0,EXIT,10/14/2020 17:13,,,,
S2,LT2,B1799,0,EXIT,10/28/2020 19:45,,,,
S2,LT1,B1800,1,ENTRY,10/14/2020 13:35,,,,
S2,LT1,B1801,1,EXIT,11/6/2020 14:27,,,,
S2,LT2,B1802,1,EXIT,10/23/2020 0:34,,,,
S2,LT1,B1803,1,EXIT,11/5/2020 0:34,,,,
S2,LT2,B1804,1,EXIT,10/16/2020 13:51,,,,
S2,LT1,B1,0,EXIT,11/8/2020 14:49,,,,
S2,LT1,B2,0,EXIT,10/14/2020 13:59,,,,
S2,LT1,B3,1,ENTRY,10/15/2020 15:26,,,,
S2,LT2,B4,0,ENTRY,11/2/2020 14:53,,,,
S2,LT1,B5,0,EXIT,11/3/2020 17:26,,,,
S2,LT2,B6,0,DROP-OFF,11/5/2020 13:19,,,,
S2,LT1,B7,0,EXIT,11/8/2020 13:26,,,,
S2,LT1,B8,1,ENTRY,10/14/2020 14:14,,,,
S2,LT1,B9,0,EXIT,11/4/2020 10:32,,,,
S2,LT2,B10,0,EXIT,10/24/2020 17:59,,,,
S2,LT2,B11,0,EXIT,11/8/2020 17:08,,,,
S2,LT2,B1816,1,EXIT,11/3/2020 14:53,,,,
S2,LT2,B1817,0,DROP-OFF,11/8/2020 11:00,,,,
S2,LT2,B1818,0,EXIT,11/7/2020 0:16,,,,
S2,LT1,B1819,0,DROP-OFF,10/23/2020 15:34,,,,
S2,LT2,B1820,0,EXIT,10/30/2020 17:22,,,,
S2,LT1,B1821,0,EXIT,10/23/2020 17:51,,,,
S2,LT2,B1822,1,EXIT,10/14/2020 14:52,,,,
S2,LT2,B1823,0,EXIT,10/19/2020 14:41,,,,
S2,LT2,B1824,0,EXIT,11/9/2020 12:52,,,,
S2,LT2,B1825,1,EXIT,11/8/2020 0:29,,,,
S2,LT1,B1826,0,EXIT,11/8/2020 12:02,,,,
S2,LT1,B1827,1,ENTRY,10/31/2020 19:56,,,,
S2,LT2,B1828,1,EXIT,10/25/2020 19:00,,,,
S2,LT1,B1829,0,EXIT,10/30/2020 6:37,,,,
S2,LT2,B1830,0,DROP-OFF,11/8/2020 6:15,,,,
S2,LT1,B1831,0,EXIT,11/6/2020 17:22,,,,
S2,LT2,B1832,0,PICK-UP,11/6/2020 21:02,,,,
S2,LT2,B1833,0,EXIT,10/30/2020 15:17,,,,
S2,LT2,B1,1,EXIT,10/16/2020 18:36,,,,
S2,LT2,B2,1,EXIT,11/9/2020 11:24,,,,
S2,LT1,B3,1,EXIT,10/29/2020 7:13,,,,
S2,LT1,B4,1,ENTRY,10/23/2020 13:05,,,,
S2,LT1,B5,1,EXIT,10/20/2020 16:00,,,,
S2,LT2,B6,0,EXIT,10/23/2020 13:57,,,,
S2,LT1,B7,0,EXIT,11/4/2020 17:43,,,,
S2,LT2,B8,0,PICK-UP,11/6/2020 14:53,,,,
S2,LT2,B9,0,EXIT,10/14/2020 16:08,,,,
S2,LT1,B10,0,EXIT,10/21/2020 12:17,,,,
S2,LT1,B11,1,ENTRY,10/14/2020 16:23,,,,
S2,LT1,B1845,0,EXIT,11/5/2020 10:01,,,,
S2,LT2,B1846,1,EXIT,11/6/2020 15:09,,,,
S2,LT1,B1847,1,EXIT,11/3/2020 12:01,,,,
S2,LT2,B1848,0,EXIT,11/5/2020 16:40,,,,
S2,LT1,B1849,1,EXIT,11/6/2020 16:21,,,,
S2,LT1,B1850,1,EXIT,11/7/2020 17:54,,,,
S2,LT1,B1851,0,EXIT,11/7/2020 17:59,,,,
S2,LT1,B1852,1,EXIT,11/4/2020 19:52,,,,
S2,LT1,B1853,0,EXIT,10/14/2020 18:00,,,,
S2,LT1,B1854,0,EXIT,10/14/2020 17:11,,,,
S2,LT1,B1,0,EXIT,11/4/2020 7:37,,,,
S2,LT1,B2,1,ENTRY,10/31/2020 20:11,,,,
S2,LT1,B3,1,EXIT,11/2/2020 13:42,,,,
S2,LT1,B4,0,DROP-OFF,10/14/2020 17:35,,,,
S2,LT1,B5,1,ENTRY,10/19/2020 1:39,,,,
S2,LT2,B6,0,EXIT,10/30/2020 13:16,,,,
S2,LT2,B7,0,DROP-OFF,10/22/2020 17:51,,,,
S2,LT1,B8,0,EXIT,10/14/2020 17:37,,,,
S2,LT1,B9,1,EXIT,10/14/2020 17:41,,,,
S2,LT1,B10,0,EXIT,10/14/2020 17:49,,,,
S2,LT1,B11,0,EXIT,11/8/2020 16:25,,,,
S2,LT1,B1866,0,EXIT,10/25/2020 7:00,,,,
S2,LT1,B1867,0,EXIT,11/8/2020 8:28,,,,
S2,LT2,B1868,0,DROP-OFF,10/29/2020 14:25,,,,
S2,LT2,B1869,1,EXIT,10/14/2020 18:36,,,,
S2,LT1,B1870,1,EXIT,11/7/2020 22:16,,,,
S2,LT1,B1871,0,EXIT,10/28/2020 16:15,,,,
S2,LT2,B1872,0,EXIT,10/17/2020 13:45,,,,
S2,LT1,B1873,0,EXIT,11/2/2020 17:29,,,,
S2,LT2,B1874,0,EXIT,10/18/2020 10:26,,,,
S2,LT2,B1875,0,DROP-OFF,10/14/2020 18:54,,,,
S2,LT2,B1876,1,ENTRY,10/14/2020 19:01,,,,
S2,LT1,B1,0,EXIT,11/9/2020 10:51,,,,
S2,LT2,B2,1,EXIT,10/21/2020 16:19,,,,
S2,LT1,B3,0,EXIT,11/5/2020 17:34,,,,
S2,LT2,B4,0,EXIT,10/14/2020 20:27,,,,
S2,LT2,B5,1,EXIT,11/8/2020 17:39,,,,
S2,LT1,B6,0,ENTRY,11/7/2020 6:05,,,,
S2,LT1,B7,0,ENTRY,10/21/2020 13:23,,,,
S2,LT1,B8,1,ENTRY,10/28/2020 22:11,,,,
S2,LT2,B9,1,EXIT,11/5/2020 13:58,,,,
S2,LT1,B10,0,EXIT,10/14/2020 19:53,,,,
S2,LT2,B11,0,DROP-OFF,10/20/2020 13:18,,,,
S2,LT2,B1888,0,PICK-UP,11/5/2020 21:10,,,,
S2,LT2,B1889,0,EXIT,11/4/2020 18:03,,,,
S2,LT2,B1890,1,EXIT,11/8/2020 20:56,,,,
S2,LT2,B1891,1,EXIT,11/8/2020 15:23,,,,
S2,LT1,B1892,1,EXIT,10/28/2020 22:26,,,,
S2,LT1,B1893,0,EXIT,11/4/2020 15:01,,,,
S2,LT2,B1894,0,EXIT,11/7/2020 11:01,,,,
S2,LT1,B1895,1,ENTRY,10/28/2020 19:17,,,,
S2,LT1,B1896,0,DROP-OFF,10/30/2020 15:46,,,,
S2,LT1,B1897,1,EXIT,11/3/2020 22:33,,,,
S2,LT2,B1898,1,EXIT,10/15/2020 21:11,,,,
S2,LT2,B1899,1,EXIT,11/7/2020 1:37,,,,
S2,LT2,B1900,0,ENTRY,10/21/2020 22:12,,,,
S2,LT1,B1901,1,EXIT,10/23/2020 20:55,,,,
S2,LT2,B1902,0,EXIT,10/14/2020 22:01,,,,
S2,LT1,B1903,0,ENTRY,10/23/2020 12:59,,,,
S2,LT2,B1904,1,EXIT,11/7/2020 6:41,,,,
S2,LT2,B1905,0,EXIT,10/14/2020 23:22,,,,
S2,LT1,B1906,1,EXIT,11/4/2020 22:48,,,,
S2,LT1,B1907,1,EXIT,11/8/2020 15:37,,,,
S2,LT2,B1908,1,EXIT,10/28/2020 16:47,,,,
S2,LT2,B1909,0,EXIT,10/15/2020 9:09,,,,
S2,LT1,B1910,1,EXIT,10/14/2020 23:50,,,,
S2,LT1,B1911,0,EXIT,11/2/2020 11:32,,,,
S2,LT2,B1912,0,EXIT,11/7/2020 21:50,,,,
S2,LT1,B1913,1,ENTRY,10/17/2020 8:34,,,,
S2,LT1,B1914,1,EXIT,10/16/2020 15:38,,,,
S2,LT1,B1915,0,ENTRY,10/21/2020 5:40,,,,
S2,LT1,B1916,1,EXIT,10/15/2020 2:13,,,,
S2,LT1,B1917,1,EXIT,11/3/2020 3:47,,,,
S2,LT1,B1918,1,EXIT,11/4/2020 6:46,,,,
S2,LT1,B1919,1,EXIT,11/8/2020 18:30,,,,
S2,LT1,B1920,1,ENTRY,11/2/2020 3:43,,,,
S2,LT1,B1921,0,EXIT,11/6/2020 4:17,,,,
S2,LT1,B1922,1,EXIT,10/29/2020 14:36,,,,
S2,LT1,B1923,1,EXIT,11/9/2020 5:32,,,,
S2,LT2,B1924,0,DROP-OFF,11/6/2020 8:13,,,,
S2,LT2,B1925,0,EXIT,11/6/2020 6:46,,,,
S2,LT1,B1926,0,DROP-OFF,11/2/2020 6:41,,,,
S2,LT1,B1927,0,DROP-OFF,10/20/2020 6:26,,,,
S2,LT1,B1928,1,EXIT,10/21/2020 23:02,,,,
S2,LT1,B1929,0,EXIT,11/2/2020 5:00,,,,
S2,LT1,B1930,0,EXIT,11/9/2020 5:36,,,,
S2,LT1,B1931,1,EXIT,11/8/2020 11:56,,,,
S2,LT2,B1932,0,DROP-OFF,11/6/2020 8:06,,,,
S2,LT2,B1933,0,EXIT,11/9/2020 5:50,,,,
S2,LT1,B1934,1,EXIT,11/6/2020 12:21,,,,
S2,LT2,B1935,0,EXIT,11/7/2020 5:55,,,,
S2,LT1,B1936,0,EXIT,10/15/2020 5:46,,,,
S2,LT1,B1937,1,ENTRY,10/23/2020 6:51,,,,
S2,LT1,B1938,0,EXIT,11/7/2020 4:12,,,,
S2,LT2,B1939,1,EXIT,11/9/2020 8:06,,,,
S2,LT1,B1940,0,EXIT,11/8/2020 8:46,,,,
S2,LT1,B1941,1,EXIT,11/9/2020 11:04,,,,
S2,LT1,B1942,1,ENTRY,10/15/2020 6:23,,,,
S2,LT2,B1943,0,EXIT,11/3/2020 9:21,,,,
S2,LT2,B1944,0,DROP-OFF,11/2/2020 7:16,,,,
S2,LT2,B1945,0,EXIT,10/27/2020 15:19,,,,
S2,LT1,B1946,1,EXIT,11/3/2020 6:10,,,,
S2,LT2,B1947,0,EXIT,10/27/2020 17:32,,,,
S2,LT2,B1948,0,EXIT,11/9/2020 9:36,,,,
S2,LT1,B1949,0,EXIT,10/19/2020 4:25,,,,
S2,LT2,B1950,0,DROP-OFF,11/2/2020 11:11,,,,
S2,LT1,B1951,0,EXIT,10/28/2020 10:01,,,,
S2,LT1,B1952,1,ENTRY,10/15/2020 8:00,,,,
S2,LT1,B1953,0,EXIT,11/4/2020 4:57,,,,
S2,LT1,B1954,1,EXIT,10/24/2020 17:21,,,,
S2,LT2,B1955,0,EXIT,11/3/2020 7:24,,,,
S2,LT2,B1956,1,EXIT,10/26/2020 15:13,,,,
S2,LT1,B1957,0,EXIT,10/28/2020 13:30,,,,
S2,LT1,B1958,1,EXIT,11/9/2020 7:05,,,,
S2,LT1,B1959,0,EXIT,10/21/2020 20:19,,,,
S2,LT1,B1960,1,EXIT,11/7/2020 3:33,,,,
S2,LT1,B1961,1,EXIT,10/17/2020 6:26,,,,
S2,LT1,B1962,0,EXIT,11/9/2020 7:08,,,,
S2,LT1,B1963,0,EXIT,10/17/2020 7:04,,,,
S2,LT2,B1964,0,EXIT,10/28/2020 1:56,,,,
S2,LT2,B1965,0,EXIT,10/26/2020 7:33,,,,
S2,LT1,B1966,1,EXIT,11/9/2020 6:23,,,,
S2,LT1,B1967,0,EXIT,10/15/2020 7:13,,,,
S2,LT2,B1968,0,EXIT,10/15/2020 8:13,,,,
S2,LT1,B1969,1,ENTRY,10/19/2020 15:09,,,,
S2,LT2,B1,0,EXIT,10/23/2020 7:09,,,,
S2,LT2,B2,0,DROP-OFF,11/6/2020 9:26,,,,
S2,LT2,B3,0,EXIT,11/5/2020 7:20,,,,
S2,LT1,B4,1,EXIT,10/16/2020 5:45,,,,
S2,LT1,B5,0,EXIT,11/8/2020 7:10,,,,
S2,LT1,B6,1,ENTRY,10/29/2020 6:34,,,,
S2,LT1,B7,1,ENTRY,10/15/2020 7:53,,,,
S2,LT1,B8,0,EXIT,10/28/2020 7:03,,,,
S2,LT2,B9,1,EXIT,11/5/2020 22:01,,,,
S2,LT1,B10,0,EXIT,10/15/2020 8:43,,,,
S2,LT1,B11,0,DROP-OFF,10/26/2020 9:30,,,,
S2,LT1,B1981,0,EXIT,10/15/2020 8:28,,,,
S2,LT1,B1982,0,EXIT,11/7/2020 8:23,,,,
S2,LT1,B1983,1,ENTRY,10/15/2020 8:28,,,,
S2,LT1,B1984,0,EXIT,11/7/2020 11:23,,,,
S2,LT2,B1985,0,EXIT,11/9/2020 11:30,,,,
S2,LT1,B1986,1,EXIT,10/23/2020 14:45,,,,
S2,LT2,B1987,0,EXIT,11/6/2020 14:03,,,,
S2,LT2,B1988,0,DROP-OFF,10/15/2020 9:16,,,,
S2,LT1,B1989,1,EXIT,11/6/2020 7:54,,,,
S2,LT2,B1990,0,EXIT,11/9/2020 6:10,,,,
S2,LT2,B1991,0,EXIT,11/7/2020 7:36,,,,
S2,LT1,B1992,1,EXIT,10/19/2020 16:20,,,,
S2,LT2,B1993,1,EXIT,10/15/2020 10:13,,,,
S2,LT2,B1994,1,EXIT,11/2/2020 9:14,,,,
S2,LT2,B1995,0,ENTRY,10/16/2020 9:32,,,,
S2,LT1,B1996,1,EXIT,11/6/2020 11:36,,,,
S2,LT1,B1,1,EXIT,11/9/2020 7:06,,,,
S2,LT2,B2,0,EXIT,10/15/2020 10:53,,,,
S2,LT2,B3,1,EXIT,10/30/2020 11:56,,,,
S2,LT2,B4,0,EXIT,10/30/2020 11:42,,,,
S2,LT2,B5,0,EXIT,10/22/2020 12:52,,,,
S2,LT1,B6,1,EXIT,11/9/2020 8:42,,,,
S2,LT1,B7,0,ENTRY,10/30/2020 12:36,,,,
S2,LT2,B8,0,EXIT,11/7/2020 17:21,,,,
S2,LT2,B9,1,EXIT,10/19/2020 15:30,,,,
S2,LT1,B10,0,DROP-OFF,10/18/2020 18:23,,,,
S2,LT2,B11,0,EXIT,10/15/2020 13:06,,,,
S2,LT2,B2008,0,EXIT,11/9/2020 12:19,,,,
S2,LT1,B2009,0,EXIT,10/17/2020 11:39,,,,
S2,LT2,B2010,0,DROP-OFF,10/28/2020 13:40,,,,
S2,LT1,B2011,1,EXIT,11/3/2020 11:40,,,,
S2,LT2,B2012,0,EXIT,11/2/2020 11:47,,,,
S2,LT1,B2013,1,EXIT,11/8/2020 14:08,,,,
S2,LT2,B2014,0,ENTRY,11/8/2020 14:08,,,,
S2,LT1,B2015,1,EXIT,10/15/2020 11:48,,,,
S2,LT2,B2016,0,DROP-OFF,10/21/2020 11:04,,,,
S2,LT2,B2017,1,EXIT,11/6/2020 15:39,,,,
S2,LT2,B2018,1,EXIT,11/3/2020 9:50,,,,
S2,LT1,B2019,1,EXIT,10/15/2020 11:56,,,,
S2,LT2,B2020,0,EXIT,11/6/2020 13:58,,,,
S2,LT2,B2021,0,DROP-OFF,11/8/2020 10:17,,,,
S2,LT1,B2022,1,EXIT,11/5/2020 9:39,,,,
S2,LT1,B2023,0,EXIT,10/15/2020 12:21,,,,
S2,LT2,B2024,1,EXIT,10/20/2020 5:24,,,,
S2,LT2,B2025,1,EXIT,11/9/2020 9:24,,,,
S2,LT1,B2026,1,EXIT,11/9/2020 10:36,,,,
S2,LT1,B2027,0,DROP-OFF,10/29/2020 9:42,,,,
S2,LT1,B2028,0,EXIT,11/8/2020 17:16,,,,
S2,LT1,B2029,0,ENTRY,10/16/2020 11:29,,,,
S2,LT1,B2030,1,PICK-UP,11/5/2020 20:12,,,,
S2,LT2,B2031,0,DROP-OFF,10/31/2020 9:59,,,,
S2,LT1,B2032,1,EXIT,10/21/2020 7:12,,,,
S2,LT2,B2033,0,EXIT,10/19/2020 8:21,,,,
S2,LT1,B2034,0,EXIT,11/6/2020 6:33,,,,
S2,LT1,B2035,1,EXIT,11/3/2020 16:22,,,,
S2,LT1,B2036,0,EXIT,10/15/2020 13:13,,,,
S2,LT1,B2037,1,EXIT,11/5/2020 14:09,,,,
S2,LT1,B2038,0,EXIT,10/31/2020 12:46,,,,
S2,LT1,B2039,0,DROP-OFF,11/5/2020 17:35,,,,
S2,LT2,B2040,1,EXIT,11/6/2020 16:39,,,,
S2,LT1,B2041,1,EXIT,10/15/2020 13:36,,,,
S2,LT2,B2042,0,EXIT,10/15/2020 13:43,,,,
S2,LT2,B2043,1,EXIT,11/6/2020 15:01,,,,
S2,LT2,B2044,0,EXIT,11/8/2020 15:38,,,,
S2,LT1,B2045,0,EXIT,11/4/2020 15:42,,,,
S2,LT1,B2046,0,EXIT,11/9/2020 13:10,,,,
S2,LT1,B2047,0,EXIT,10/15/2020 13:50,,,,
S2,LT2,B2048,1,EXIT,10/15/2020 14:08,,,,
S2,LT1,B2049,0,EXIT,11/6/2020 3:57,,,,
S2,LT2,B2050,0,EXIT,10/30/2020 12:07,,,,
S2,LT1,B2051,0,EXIT,11/9/2020 6:43,,,,
S2,LT2,B2052,0,DROP-OFF,11/8/2020 16:22,,,,
S2,LT2,B2053,0,DROP-OFF,11/5/2020 8:24,,,,
S2,LT2,B2054,0,DROP-OFF,10/27/2020 16:13,,,,
S2,LT2,B2055,0,EXIT,10/15/2020 14:16,,,,
S2,LT2,B2056,0,DROP-OFF,11/3/2020 14:50,,,,
S2,LT1,B2057,0,EXIT,10/16/2020 13:16,,,,
S2,LT1,B2058,0,EXIT,11/6/2020 14:08,,,,
S2,LT1,B2059,1,EXIT,11/9/2020 6:09,,,,
S2,LT2,B2060,1,ENTRY,11/9/2020 13:14,,,,
S2,LT1,B2061,0,ENTRY,10/15/2020 14:26,,,,
S2,LT1,B2062,1,EXIT,10/15/2020 14:28,,,,
S2,LT1,B2063,1,EXIT,10/22/2020 14:52,,,,
S2,LT2,B2064,0,DROP-OFF,10/28/2020 14:17,,,,
S2,LT2,B2065,0,PICK-UP,11/8/2020 10:37,,,,
S2,LT2,B2066,1,EXIT,11/8/2020 13:27,,,,
S2,LT1,B2067,0,EXIT,10/16/2020 7:48,,,,
S2,LT2,B2068,1,EXIT,10/15/2020 15:17,,,,
S2,LT1,B2069,0,DROP-OFF,10/18/2020 14:17,,,,
S2,LT1,B2070,0,EXIT,11/8/2020 5:30,,,,
S2,LT1,B2071,1,EXIT,11/3/2020 13:56,,,,
S2,LT1,B2072,1,ENTRY,11/2/2020 17:50,,,,
S2,LT1,B2073,0,ENTRY,10/23/2020 17:30,,,,
S2,LT1,B2074,0,EXIT,11/8/2020 14:11,,,,
S2,LT2,B2075,0,EXIT,10/18/2020 19:52,,,,
S2,LT1,B2076,1,EXIT,11/9/2020 7:04,,,,
S2,LT2,B2077,0,EXIT,11/8/2020 21:56,,,,
S2,LT2,B2078,0,EXIT,10/15/2020 15:02,,,,
S2,LT2,B2079,1,EXIT,11/8/2020 9:45,,,,
S2,LT2,B2080,0,EXIT,10/29/2020 14:48,,,,
S2,LT1,B2081,0,EXIT,10/22/2020 7:35,,,,
S2,LT2,B2082,0,DROP-OFF,10/16/2020 14:02,,,,
S2,LT1,B2083,0,EXIT,10/31/2020 16:03,,,,
S2,LT1,B2084,0,EXIT,10/23/2020 18:02,,,,
S2,LT1,B2085,0,EXIT,10/15/2020 15:41,,,,
S2,LT1,B2086,1,EXIT,11/7/2020 18:47,,,,
S2,LT2,B2087,0,EXIT,10/30/2020 6:55,,,,
S2,LT1,B2088,1,EXIT,11/4/2020 15:27,,,,
S2,LT1,B2089,0,EXIT,11/5/2020 14:44,,,,
S2,LT2,B2090,0,EXIT,10/27/2020 17:07,,,,
S2,LT2,B2091,0,EXIT,10/15/2020 16:11,,,,
S2,LT2,B2092,0,EXIT,11/6/2020 12:21,,,,
S2,LT1,B2093,0,EXIT,11/5/2020 11:42,,,,
S2,LT1,B2094,1,EXIT,11/7/2020 7:00,,,,
S2,LT1,B2095,1,EXIT,10/17/2020 20:23,,,,
S2,LT1,B2096,0,DROP-OFF,10/15/2020 16:02,,,,
S2,LT1,B2097,1,ENTRY,10/15/2020 16:23,,,,
S2,LT1,B2098,0,EXIT,11/9/2020 10:37,,,,
S2,LT1,B2099,0,ENTRY,10/15/2020 16:19,,,,
S2,LT2,B2100,1,EXIT,11/2/2020 18:57,,,,
S2,LT1,B2101,0,EXIT,11/6/2020 16:21,,,,
S2,LT1,B2102,0,EXIT,11/6/2020 10:05,,,,
S2,LT1,B2103,0,EXIT,11/8/2020 10:18,,,,
S2,LT2,B2104,0,EXIT,10/19/2020 15:33,,,,
S2,LT2,B2105,1,EXIT,10/16/2020 15:24,,,,
S2,LT2,B2106,0,DROP-OFF,11/7/2020 9:13,,,,
S2,LT2,B2107,1,EXIT,11/6/2020 16:56,,,,
S2,LT2,B2108,0,EXIT,10/15/2020 17:04,,,,
S2,LT2,B2109,1,EXIT,11/2/2020 11:11,,,,
S2,LT1,B2110,1,ENTRY,10/19/2020 18:18,,,,
S2,LT2,B2111,0,EXIT,10/15/2020 17:22,,,,
S2,LT1,B2112,0,EXIT,11/7/2020 22:13,,,,
S2,LT1,B2113,1,EXIT,11/2/2020 18:48,,,,
S2,LT1,B2114,0,EXIT,10/15/2020 17:38,,,,
S2,LT2,B2115,0,EXIT,11/8/2020 17:53,,,,
S2,LT2,B2116,0,EXIT,10/30/2020 8:02,,,,
S2,LT1,B2117,0,EXIT,11/7/2020 7:08,,,,
S2,LT1,B2118,1,ENTRY,10/15/2020 17:46,,,,
S2,LT2,B2119,0,EXIT,11/9/2020 1:40,,,,
S2,LT2,B2120,0,EXIT,10/16/2020 13:19,,,,
S2,LT2,B2121,0,EXIT,11/5/2020 10:59,,,,
S2,LT1,B2122,0,EXIT,10/15/2020 18:07,,,,
S2,LT1,B2123,0,EXIT,11/6/2020 8:20,,,,
S2,LT1,B2124,1,ENTRY,10/15/2020 18:09,,,,
S2,LT2,B2125,0,DROP-OFF,10/15/2020 18:19,,,,
S2,LT1,B2126,0,ENTRY,10/18/2020 15:28,,,,
S2,LT2,B2127,1,EXIT,11/2/2020 21:10,,,,
S2,LT1,B2128,1,EXIT,10/15/2020 18:46,,,,
S2,LT1,B2129,1,EXIT,11/7/2020 20:17,,,,
S2,LT1,B2130,1,EXIT,11/2/2020 14:51,,,,
S2,LT1,B2131,0,EXIT,10/15/2020 19:02,,,,
S2,LT1,B2132,1,EXIT,10/29/2020 13:55,,,,
S2,LT2,B2133,0,EXIT,10/26/2020 23:28,,,,
S2,LT1,B2134,1,PICK-UP,10/15/2020 19:29,,,,
S2,LT2,B2135,0,EXIT,11/8/2020 20:16,,,,
S2,LT2,B2136,0,EXIT,11/5/2020 14:44,,,,
S2,LT2,B2137,0,DROP-OFF,10/15/2020 19:21,,,,
S2,LT1,B2138,0,EXIT,11/9/2020 8:06,,,,
S2,LT2,B2139,0,EXIT,11/9/2020 11:39,,,,
S2,LT1,B2140,1,ENTRY,10/29/2020 14:25,,,,
S2,LT2,B2141,1,ENTRY,11/5/2020 20:07,,,,
S2,LT2,B2142,1,EXIT,10/31/2020 20:50,,,,
S2,LT1,B2143,1,EXIT,10/18/2020 21:46,,,,
S2,LT1,B2144,1,EXIT,11/5/2020 12:56,,,,
S2,LT1,B2145,1,EXIT,11/7/2020 23:01,,,,
S2,LT2,B2146,0,EXIT,11/8/2020 12:49,,,,
S2,LT1,B2147,1,EXIT,11/4/2020 12:00,,,,
S2,LT2,B2148,0,DROP-OFF,11/8/2020 14:51,,,,
S2,LT1,B2149,0,EXIT,10/23/2020 16:50,,,,
S2,LT1,B2150,1,PICK-UP,10/15/2020 23:01,,,,
S2,LT1,B2151,1,ENTRY,10/17/2020 12:00,,,,
S2,LT2,B2152,1,EXIT,11/6/2020 23:58,,,,
S2,LT2,B2153,0,ENTRY,11/5/2020 19:19,,,,
S2,LT2,B2154,0,EXIT,10/31/2020 21:48,,,,
S2,LT2,B2155,1,EXIT,11/8/2020 20:17,,,,
S2,LT1,B2156,1,EXIT,10/15/2020 20:16,,,,
S2,LT2,B2157,1,EXIT,10/15/2020 20:37,,,,
S2,LT2,B2158,1,EXIT,11/5/2020 0:30,,,,
S2,LT1,B2159,1,ENTRY,10/15/2020 20:32,,,,
S2,LT1,B2160,0,EXIT,11/8/2020 19:23,,,,
S2,LT2,B2161,0,DROP-OFF,11/6/2020 10:06,,,,
S2,LT2,B2162,1,EXIT,11/9/2020 1:06,,,,
S2,LT1,B2163,0,ENTRY,10/15/2020 21:21,,,,
S2,LT1,B2164,1,EXIT,10/15/2020 21:22,,,,
S2,LT2,B2165,1,EXIT,10/25/2020 20:47,,,,
S2,LT1,B2166,1,EXIT,11/6/2020 19:21,,,,
S2,LT1,B2167,1,ENTRY,10/23/2020 12:46,,,,
